Customer_Tenure_Months,Total_Revenue,Avg_Satisfaction_Rate,Usage_vs_Purchased_Ratio,Avg_Data_Usage_GB,Churn,log_Total_Revenue,log_Usage_vs_Purchased_Ratio,winsor_Usage_Ratio,Primary_Plan_Type_2-Day,Primary_Plan_Type_3-Month,Primary_Plan_Type_Daily,Primary_Plan_Type_Monthly,Primary_Plan_Type_Yearly,State_Group_High_Churn_State,State_Group_Low_Churn_State,State_Group_Medium_Churn_State,Primary_Review_Excellent,Primary_Review_Fair,Primary_Review_Good,Primary_Review_Poor,Primary_Review_Very Good,Region_North Central,Region_North East,Region_North West,Region_South East,Region_South South,Region_South West,short_tenure_high_usage_flag,high_value_customer,short_cycle_plan_flag
0.20383156212959475,-0.5748438637935298,1.4683229441639474,-0.2510848032787448,-0.9796010484153341,1,-0.28395611636428686,-0.3438706982941544,-0.2510848032787448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.6649510823862836,-0.09026460975610104,-1.4361164588482878,-0.2771789376997687,1.7070932875756064,0,0.40093884417606246,-0.4695040918683939,-0.2771789376997687,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
0.8378709024825419,-0.6252401062134224,-0.710006608095229,-0.2696590462460682,-1.942602263168158,0,-0.4168761537549789,-0.4322764854601484,-0.2696590462460682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
0.26147150216168086,0.9758097491262423,1.4683229441639474,-0.27844015231893343,0.1370899196920764,1,1.0049523143117605,-0.4758334445570124,-0.27844015231893343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-0.4878477182554385,-0.8558998311352386,1.4683229441639474,4.9916102386154195,1.6701275801761455,0,-2.6588106848813746,4.111551910071574,4.9916102386154195,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
-0.776047418415869,-0.8542845669551138,-1.4361164588482878,1.353635418347939,-1.3590562617206439,0,-2.5511917660174257,2.4261684558660446,1.353635418347939,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1.6982864589292468,-0.16564360482858997,0.7422130934108886,-0.28213056535031805,0.6043572451531332,0,0.3295192837589291,-0.494498655325935,-0.28213056535031805,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
1.471910242835489,-0.02242351419086101,-0.710006608095229,-0.2592562464672691,0.06635032300194278,0,0.4595118563302333,-0.3821634656649534,-0.2592562464672691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-1.6406465188971606,0.26724719544484643,-1.4361164588482878,-0.2444303408410092,0.8929569848501295,0,0.6657258732886167,-0.3133494645545321,-0.2444303408410092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1.0642471185762996,-0.7040649982035109,0.7422130934108886,-0.22376660380868427,0.18860437940136499,0,-0.6943944928721547,-0.22212027191900902,-0.22376660380868427,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
1.1260706026429725,-0.3304005512013158,0.7422130934108886,-0.2624463433138232,-0.7989292977922663,0,0.14211262936211067,-0.3973649340771956,-0.2624463433138232,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
-0.026728197998749665,-0.8093802227476454,0.7422130934108886,0.996748434432366,0.6250669486962048,0,-1.4314535620458027,2.102608199428007,0.996748434432366,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
-1.5830065788650745,3.247948029168408,-1.4361164588482878,-0.2872974340275925,1.592299178151377,0,1.5662032238889363,-0.521002491592978,-0.2872974340275925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
1.0684306626108864,0.7862854186582702,-0.710006608095229,-0.28306119859416795,-0.5395755193711486,1,0.9291084327678237,-0.49924012781045785,-0.28306119859416795,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
0.20383156212959475,1.1095536232405727,0.7422130934108886,-0.2822467463770955,0.7170358472261888,1,1.0539125341879088,-0.49508981822177456,-0.2822467463770955,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
0.03091174203333644,-0.7675987226217516,0.016103242657829798,0.1444730342784638,0.725943246599553,0,-1.0433743100035318,0.8772527402706464,0.1444730342784638,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1.5871901228996612,-0.39716480397980597,1.4683229441639474,-0.28776343484338934,-1.64275693176229,0,0.04907076876707129,-0.5234145872780754,-0.28776343484338934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-0.6031275983196107,0.03034178235988124,0.7422130934108886,-0.2505761804371129,1.2727462256319406,0,0.5018974626030807,-0.34151721210361363,-0.2505761804371129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
1.0107907225788002,2.0311156801410872,-0.710006608095229,-0.2877147934670794,-0.3171132200213805,1,1.3213084412777867,-0.52316264171592,-0.2877147934670794,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
0.3767513822258531,-0.4288239819102513,0.016103242657829798,-0.26599083254890216,-0.5281072426779423,0,0.0002060211052034193,-0.41442616757595085,-0.26599083254890216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.6649510823862836,0.5644558045878028,-1.4361164588482878,-0.28080014754951343,-0.43992398888163775,0,0.8284126524065433,-0.48774461704059996,-0.28080014754951343,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
-0.08436813803083577,-0.3487068785760631,1.4683229441639474,-0.2749086691406945,1.6712410050978157,1,0.11780967780757715,-0.45817351956338365,-0.2749086691406945,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
0.03091174203333644,-0.1591825481080909,-0.710006608095229,-0.24230498384167434,0.8574387298488403,0,0.33593540268083333,-0.3037226638199404,-0.24230498384167434,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
0.26147150216168086,-0.01919298583061148,0.7422130934108886,-0.284422654013231,-0.9117934706856,0,0.46218215807394275,-0.5062019854236552,-0.284422654013231,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.19964801809500798,-0.2980952675988205,0.016103242657829798,-0.2800868486617457,-1.7120119618901954,0,0.18303930840855015,-0.48413516117682537,-0.2800868486617457,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-0.776047418415869,-0.6885584620743131,-1.4361164588482878,-0.10679641029310451,-0.9647924969571163,0,-0.6303855007415168,0.21451979655191908,-0.10679641029310451,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
1.414270302803403,-0.3034794815325697,1.4683229441639474,-0.22270463411253338,0.14139516272253527,1,0.176382611929161,-0.2175692823500204,-0.22270463411253338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-1.237166938672558,-0.8557921468565636,-1.4361164588482878,7.03812977198206,1.2004849482155244,0,-2.651096456677054,4.611161485309843,7.03812977198206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
-0.6607675383516969,-0.8365166609737414,1.4683229441639474,0.23588426207338575,-1.0697884670706455,0,-1.8917698181934106,1.0634269851237825,0.23588426207338575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
-1.1795269986404717,0.9725792207659928,0.7422130934108886,-0.28711646059624363,-0.546849895526063,0,1.0037261787591372,-0.5200667225619077,-0.28711646059624363,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
0.6073111423541975,-0.0041171868161136976,0.016103242657829798,-0.28109250247950623,1.2757524729204508,0,0.4745103005240066,-0.48922635416496163,-0.28109250247950623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
0.7802309624504559,-0.6375161139823706,0.7422130934108886,-0.036976489270005894,-0.020719505872691016,0,-0.45348395623433135,0.42778065959920697,-0.036976489270005894,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
0.14619162209750866,-0.34763003578931323,0.016103242657829798,-0.26535625085274894,0.01591217405026899,1,0.11926291855841864,-0.4113582471701167,-0.26535625085274894,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.6649510823862836,0.31462827806183946,1.4683229441639474,-0.2656381771181643,1.3702822487702773,1,0.6943373946518838,-0.41272050971154206,-0.2656381771181643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
0.14619162209750866,0.5063062941033113,1.4683229441639474,-0.2748496288758215,-0.0850754663452465,0,0.7994251520154597,-0.4578799254604443,-0.2748496288758215,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
0.26147150216168086,-0.8548229883484887,-1.4361164588482878,2.1345457774495435,0.631970183210562,1,-2.5852545487315024,2.965321451923205,2.1345457774495435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
-0.2572879581270941,-0.852776987053664,0.7422130934108886,6.365778672040616,1.8498343625337657,1,-2.4638078863981625,4.463564590352237,6.365778672040616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-0.5454876582875247,0.487999966728564,-1.4361164588482878,-0.2517631430034234,0.9827732618648839,1,0.7900446684462952,-0.34701488710104483,-0.2517631430034234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
-1.6406465188971606,0.36459378336703213,0.7422130934108886,-0.2864314910211173,-0.029515562753887958,0,0.7232911119461789,-0.5165298577394105,-0.2864314910211173,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
0.14619162209750866,0.6527569131012898,-1.4361164588482878,-0.2812869185439313,0.8748081586269002,0,0.8702507833648546,-0.49021246922206274,-0.2812869185439313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-0.6031275983196107,-0.42839324479555135,1.4683229441639474,-0.24358141464655064,1.0719957122547474,1,0.0008943221897360757,-0.30949730965243083,-0.24358141464655064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
0.7802309624504559,-0.5963807195285267,-1.4361164588482878,-0.27437358498847386,-0.5803268715042892,1,-0.3376964304976102,-0.4555146300854615,-0.27437358498847386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1.1218870586083858,-0.20440994515158428,1.4683229441639474,-0.21471899230383543,0.15000564878345427,0,0.2897329311024537,-0.18375559412308304,-0.21471899230383543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.3767513822258531,0.297398793473842,0.7422130934108886,-0.27634697334248337,0.4970230827040961,0,0.6840683338226929,-0.46534256796505225,-0.27634697334248337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-0.776047418415869,0.1251039475938673,1.4683229441639474,-0.2713412000266238,0.2311372114091781,0,0.5721037177252537,-0.4405292399909228,-0.2713412000266238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-1.6406465188971606,-0.27052809225802454,-0.710006608095229,-0.2821943216919889,-0.7727266979689533,1,0.21616153351319056,-0.4948230391338509,-0.2821943216919889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.9531507825467141,-0.7396008101662557,-1.4361164588482878,0.10008020030186486,1.575709146818486,0,-0.8678886662214255,0.7783822361374434,0.10008020030186486,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-0.8336873584479552,-0.06657406844760452,0.7422130934108886,-0.26574544444076964,-0.6927085602648994,0,0.4219557853927743,-0.4132391279864052,-0.26574544444076964,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-1.35244681873673,-0.3099405382530688,-1.4361164588482878,-0.2767097678721165,-0.8607986092730907,0,0.16830989607317423,-0.46715595306810787,-0.2767097678721165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.6073111423541975,0.22848085512185212,0.7422130934108886,-0.28334657598786583,0.13727549051235433,0,0.6414118063504467,-0.5006969112638631,-0.28334657598786583,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.776047418415869,0.20909768496035497,-1.4361164588482878,-0.2844220380671858,-0.7078140250355625,0,0.6289297440372607,-0.5061988289041727,-0.2844220380671858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
1.2989904227392308,0.426619927883823,1.4683229441639474,-0.28906153250178923,1.257937674173723,1,0.7576398548263568,-0.5301529741836524,-0.28906153250178923,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
0.20383156212959475,-0.5899196628080277,-0.710006608095229,-0.25544229883949404,-0.6540356013188771,1,-0.3211356705438777,-0.36417663276048834,-0.25544229883949404,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1.5830065788650745,-0.8268250758929928,0.7422130934108886,0.4744853083718743,0.034506370242166365,0,-1.6908987199965437,1.466822189007312,0.4744853083718743,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0
0.895510842514628,-0.42839324479555135,0.7422130934108886,-0.2364193487937806,1.518701790828956,0,0.0008943221897360757,-0.2773618702079208,-0.2364193487937806,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
1.5295501828675753,-0.49731118314754125,0.016103242657829798,-0.21799611165421826,0.5279762955265364,0,-0.11889050636044589,-0.1975456514052236,-0.21799611165421826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.08436813803083577,-0.26255945563607574,-1.4361164588482878,-0.2763683303593017,-0.23939616048877901,0,0.22545034422658944,-0.4654492615879954,-0.2763683303593017,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-0.2572879581270941,1.3354752399006893,0.016103242657829798,-0.2892308387293844,-0.6826877359698648,0,1.1295368804957298,-0.5310339321193276,-0.2892308387293844,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1.414270302803403,0.21555874168085404,-1.4361164588482878,-0.2588054658373576,-0.217424575367814,0,0.6331152716939483,-0.3800269940765162,-0.2588054658373576,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1.6982864589292468,-0.6932965703360124,0.016103242657829798,-0.24832756263937994,-1.6880733260742797,0,-0.6493288041703953,-0.3311537223043844,-0.24832756263937994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-0.08436813803083577,0.03917189321122994,-0.710006608095229,-0.24027431509560918,-0.036827053072857316,0,0.5087458872515906,-0.29457851054462714,-0.24027431509560918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
1.0107907225788002,-0.6577607583732676,0.016103242657829798,-0.28584540313366563,-2.127653485149797,0,-0.5183904565104368,-0.5135097621754384,-0.28584540313366563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
-0.6031275983196107,0.35770198953183313,-1.4361164588482878,-0.27318404064081225,0.17858355510633034,0,0.7193681600029648,-0.449619430390391,-0.27318404064081225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
-1.6982864589292468,0.36523988903908206,-1.4361164588482878,-0.2451472221271794,0.8461189098118569,0,0.7236577612657403,-0.31660967527269707,-0.2451472221271794,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
-0.19964801809500798,0.17463871578436005,1.4683229441639474,-0.26482872520823064,0.8916208749441248,1,0.6061730771868894,-0.4088123621140713,-0.26482872520823064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
0.895510842514628,-0.8365166609737414,-0.710006608095229,1.2241779433164393,1.1316752880562868,1,-1.8917698181934106,2.3162080717185196,1.2241779433164393,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
0.7225910224183697,-0.7869818927832487,0.016103242657829798,0.336100906637405,0.30506862620810044,1,-1.197272549254626,1.2453743241059527,0.336100906637405,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
